beneficiary_id,beneficiary_name,age,gender,occupation,bpl_status,program_id,program_name,category,state,district,enrollment_date,enrollment_status,outcome_achieved,source,age_group,is_completed,is_bpl,is_female,days_enrolled,gender_enc,category_enc,state_enc,status_enc
BEN5375,Anil Banerjee,34,Male,Daily Wage Worker,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-05-20,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,592,1,4,3,1
BEN5376,Amit Iyer,5,Male,Student,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-02-17,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,684,1,4,3,0
BEN5377,Kiran Nair,51,Female,Unemployed,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-11-19,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,409,0,4,3,0
BEN5378,Mala Yadav,55,Male,Unemployed,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-09-26,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,463,1,4,3,0
BEN5379,Savita Banerjee,37,Other,Weaver,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-06-25,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,0,556,2,4,3,1
BEN5380,Kavya Naidu,34,Female,Housewife,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-02-07,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,694,0,4,3,0
BEN5381,Mala Iyer,11,Female,Student,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-11-01,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,1,427,0,4,3,1
BEN5382,Arvind Nair,16,Female,Student,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-04-12,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,630,0,4,3,0
BEN5383,Lakshmi Pandey,71,Female,Weaver,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-01-25,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,707,0,4,3,1
BEN5384,Sanjay Pillai,71,Female,Farmer,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-10-17,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,442,0,4,3,0
BEN5385,Rahul Mehta,35,Male,Housewife,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-02-09,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,0,692,1,4,3,1
BEN5386,Lakshmi Dubey,30,Female,Daily Wage Worker,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-02-18,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,683,0,4,3,0
BEN5387,Rekha Mishra,29,Female,Unemployed,Yes,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-10-01,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,458,0,4,3,0
BEN5388,Savita Gupta,69,Female,Daily Wage Worker,No,PROG1019,Poshan Abhiyan Support,Healthcare,Haryana,Hary District 17,2023-09-09,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,1,480,0,4,3,1
BEN5389,Rajesh Banerjee,36,Male,Domestic Worker,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-11-15,Completed,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,1874,1,4,4,1
BEN5390,Anil Gupta,53,Male,Student,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-11-23,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1866,1,4,4,0
BEN5391,Vikas Das,73,Female,Small Trader,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-04-10,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,2093,0,4,4,0
BEN5392,Meena Banerjee,45,Female,Weaver,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-05-06,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,2067,0,4,4,2
BEN5393,Sanjay Banerjee,30,Female,Student,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-05-07,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,2066,0,4,4,0
BEN5394,Vikas Patel,18,Female,Daily Wage Worker,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-11-22,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,1867,0,4,4,0
BEN5395,Sunil Verma,66,Female,Artisan,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-08-19,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,1962,0,4,4,1
BEN5396,Dinesh Yadav,55,Female,Weaver,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-03-02,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2132,0,4,4,0
BEN5397,Sunil Verma,69,Female,Housewife,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-08-04,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,1977,0,4,4,1
BEN5398,Amit Sharma,31,Female,Daily Wage Worker,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-06-12,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2030,0,4,4,1
BEN5399,Anil Mishra,39,Female,Weaver,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-06-12,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2030,0,4,4,0
BEN5400,Smita Mehta,56,Female,Housewife,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-10-05,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,1915,0,4,4,2
BEN5401,Suresh Naidu,39,Male,Fisherman,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-07-28,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,1984,1,4,4,0
BEN5402,Pooja Banerjee,6,Female,Student,No,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-08-05,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,1976,0,4,4,2
BEN5403,Kamala Chopra,45,Male,Small Trader,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-05-18,Completed,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,2055,1,4,4,1
BEN5404,Arjun Verma,32,Male,Domestic Worker,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-11-04,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1885,1,4,4,0
BEN5405,Smita Chopra,37,Female,Unemployed,Yes,PROG1020,Maternal Health Initiative,Healthcare,Jharkhand,Jhar District 4,2019-02-12,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2150,0,4,4,1
BEN5406,Sunil Kumar,41,Female,Fisherman,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-08-25,Completed,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,860,0,4,0,1
BEN5407,Manoj Shah,23,Male,Artisan,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-07-21,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,895,1,4,0,1
BEN5408,Vijay Gupta,25,Female,Artisan,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-06-21,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,925,0,4,0,0
BEN5409,Lakshmi Yadav,61,Male,Artisan,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-19,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,744,1,4,0,0
BEN5410,Meena Sharma,21,Male,Small Trader,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-23,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,0,740,1,4,0,1
BEN5411,Suresh Singh,13,Male,Student,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-08-18,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,867,1,4,0,0
BEN5412,Anjali Singh,38,Male,Daily Wage Worker,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-11-13,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,780,1,4,0,0
BEN5413,Ajay Rao,21,Female,Housewife,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-01-02,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,1095,0,4,0,1
BEN5414,Geeta Chopra,39,Male,Housewife,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-18,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,745,1,4,0,0
BEN5415,Rajesh Nair,72,Male,Fisherman,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-05-12,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,0,965,1,4,0,0
BEN5416,Ajay Tiwari,51,Female,Housewife,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-05-01,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,976,0,4,0,0
BEN5417,Mohan Chopra,6,Male,Student,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-08-25,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,860,1,4,0,0
BEN5418,Manoj Pandey,34,Male,Fisherman,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-06-07,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,939,1,4,0,0
BEN5419,Arjun Iyer,54,Male,Student,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-05-03,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,974,1,4,0,0
BEN5420,Mala Iyer,39,Female,Fisherman,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-05-14,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,963,0,4,0,0
BEN5421,Manoj Singh,63,Male,Small Trader,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-20,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,743,1,4,0,0
BEN5422,Sunita Chopra,7,Female,Student,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-02-10,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,1056,0,4,0,0
BEN5423,Rohit Gupta,24,Female,Student,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-06-14,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,932,0,4,0,0
BEN5424,Geeta Iyer,9,Female,Student,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-03-02,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,1036,0,4,0,0
BEN5425,Mohan Kumar,29,Male,Small Trader,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-07-27,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,889,1,4,0,0
BEN5426,Ajay Mishra,9,Female,Student,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-25,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,738,0,4,0,0
BEN5427,Usha Agarwal,25,Male,Farmer,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-12-18,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,745,1,4,0,0
BEN5428,Usha Joshi,51,Male,Student,Yes,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-02-08,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,1058,1,4,0,1
BEN5429,Rekha Dubey,20,Female,Student,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-01-02,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,1095,0,4,0,0
BEN5430,Pooja Mehta,16,Female,Student,No,PROG1021,Nasha Mukti Kendra,Healthcare,Bihar,Biha District 16,2022-08-03,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,882,0,4,0,1
BEN5431,Sunita Verma,50,Male,Fisherman,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-02-05,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1792,1,4,12,0
BEN5432,Vikas Shah,29,Female,Unemployed,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-06-24,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1652,0,4,12,0
BEN5433,Ajay Chopra,42,Male,Domestic Worker,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-04-19,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1718,1,4,12,0
BEN5434,Geeta Yadav,75,Female,Fisherman,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-03-15,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1753,0,4,12,0
BEN5435,Geeta Sharma,69,Female,Housewife,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-01-20,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,1808,0,4,12,1
BEN5436,Vijay Pillai,73,Male,Student,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-09-22,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1562,1,4,12,0
BEN5437,Kiran Nair,46,Female,Fisherman,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-11-03,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1520,0,4,12,0
BEN5438,Rahul Joshi,18,Female,Daily Wage Worker,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-01-19,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,1809,0,4,12,1
BEN5439,Kamala Pandey,37,Female,Student,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-10-23,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,1531,0,4,12,0
BEN5440,Anjali Shah,12,Female,Student,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-12-14,Completed,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,0,1,1479,0,4,12,1
BEN5441,Rekha Das,10,Male,Student,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-05-03,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,1704,1,4,12,2
BEN5442,Suresh Singh,34,Male,Student,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-04-17,Completed,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,1720,1,4,12,1
BEN5443,Savita Nair,18,Male,Weaver,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-06-22,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,0,1654,1,4,12,0
BEN5444,Arjun Kumar,75,Female,Artisan,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-11-06,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,1517,0,4,12,0
BEN5445,Kiran Chopra,46,Male,Unemployed,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-11-14,Completed,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,1509,1,4,12,1
BEN5446,Rajesh Chopra,32,Female,Fisherman,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-12-09,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1484,0,4,12,0
BEN5447,Lakshmi Sharma,9,Other,Student,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-10-01,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,1553,2,4,12,0
BEN5448,Rohit Joshi,45,Female,Small Trader,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-09-17,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1567,0,4,12,0
BEN5449,Geeta Mehta,24,Female,Artisan,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-10-08,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1546,0,4,12,0
BEN5450,Lakshmi Dubey,32,Male,Artisan,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-08-06,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1609,1,4,12,0
BEN5451,Usha Verma,53,Female,Farmer,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-06-12,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,1664,0,4,12,1
BEN5452,Kavya Mishra,6,Male,Student,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-11-13,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,1510,1,4,12,0
BEN5453,Rajesh Patel,46,Female,Student,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-03-02,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,0,1,1766,0,4,12,1
BEN5454,Arvind Dubey,69,Female,Unemployed,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-05-26,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1681,0,4,12,0
BEN5455,Mohan Dubey,11,Male,Student,No,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-05-03,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,1704,1,4,12,0
BEN5456,Ravi Patel,66,Male,Domestic Worker,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-07-21,Active,Vaccination Complete,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,1625,1,4,12,0
BEN5457,Rekha Nair,46,Male,Weaver,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-02-04,Completed,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,1793,1,4,12,1
BEN5458,Sanjay Agarwal,49,Male,Farmer,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-05-06,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1701,1,4,12,2
BEN5459,Ajay Pandey,23,Female,Student,Yes,PROG1022,Drishti Eye Care Program,Healthcare,Telangana,Tela District 5,2020-04-22,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1715,0,4,12,0
BEN5460,Nisha Pandey,23,Male,Small Trader,Yes,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-01-11,Completed,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,0,2182,1,4,7,1
BEN5461,Mohan Sharma,47,Female,Fisherman,Yes,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-04-07,Active,Surgery Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2096,0,4,7,0
BEN5462,Mala Naidu,23,Male,Farmer,Yes,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-07-19,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,1993,1,4,7,2
BEN5463,Anil Kumar,12,Female,Student,No,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-12-20,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,1839,0,4,7,0
BEN5464,Amit Gupta,54,Male,Artisan,Yes,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-02-01,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2161,1,4,7,0
BEN5465,Ramesh Das,17,Male,Student,Yes,PROG1023,Drishti Eye Care Program,Healthcare,Maharashtra,Maha District 4,2019-08-28,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,1953,1,4,7,0
BEN5466,Geeta Chopra,7,Female,Student,No,PROG1024,Drishti Eye Care Program,Healthcare,Punjab,Punj District 11,2021-09-10,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,1209,0,4,9,0
BEN5467,Priya Mehta,50,Female,Small Trader,Yes,PROG1024,Drishti Eye Care Program,Healthcare,Punjab,Punj District 11,2021-04-17,Active,Medical Treatment Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1355,0,4,9,0
BEN5468,Ramesh Sharma,40,Female,Artisan,Yes,PROG1024,Drishti Eye Care Program,Healthcare,Punjab,Punj District 11,2021-07-22,Active,Health Checkup Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1259,0,4,9,0
